NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
210056409354;2022;2;M;1;1;1;2;0;2;1;0;3550308;São Paulo;35;SP;2;1;1;3550308;São Paulo;35;SP;1;1;1;1;1088;1058;1067;1077;443.5;554.7;449.7;541.4;ACDCBAEDADEBADCDABEBCDCCAEBDACEACBEDBACDEBEDA;AEDAAEEDCECBAEDACEAEDBDCBECDEAEBABCDCAECBBCDE;CADEDAEBBCBEBBECBAACBEDACAAAEBBAAACADADDEBDCB;DCBBDEABAECCCEDADCACBECBDBEBCEDACCEADBCCEEDAC;0;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1;80;140;80;80;0;380;B;C;D;B;3;D;A;B;C;B;A;B;B;B;A;B;A;A;B;A;A;B;A;B;B
210055557931;2022;3;F;1;1;1;2;0;2;1;0;4106902;Curitiba;41;PR;2;1;1;4106902;Curitiba;41;PR;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;B;C;B;4;E;A;B;D;B;A;B;A;B;A;B;A;A;B;A;A;E;A;A;B
210055589404;2022;7;M;1;1;1;1;5;1;;0;;;;;;;;4125506;São José dos Pinhais;41;PR;1;1;1;1;1087;1056;1066;1078;615.9;582;620.9;595.5;CDEDDBDBACABABBBEBCCCDCDBDAABEAECAACCABCDAADE;EDDABBDDADECAACDCCEEBCABCEADBBAADAEABDBCAAEDB;DECDBDDBCAAADEBAADACCCEBECBECDAABDECCDBBEECBE;BECDACADDDCDBCCBCDABEDDEBDEBBCCBBDBBBBAACAADA;0;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1;100;40;40;120;40;340;D;E;A;A;6;J;A;D;E;C;A;B;B;B;B;A;A;B;D;B;A;E;A;D;B
210057657932;2022;1;M;1;1;1;3;0;1;;1;;;;;;;;5300108;Brasília;53;DF;1;1;1;1;1085;1057;1068;1075;608.8;603.5;570.2;709.4;DDEBBCAAADDACEACABDDACEEDCECDBCAACABDDCCCDCBE;DEBCDBBDBECCACDCAAADBBCDBEDBEBAECEAEACEDBCEAB;BCEEDCCCDECCDAEBAABAEEAABACACEEEECBBADBDEAAEA;CACBABBDAEEDDECCEBCCCDAEAECBADCACBBACDDECACBE;0;ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE;1;120;160;120;120;140;660;G;G;E;E;3;M;B;C;C;C;A;B;A;B;A;B;A;B;B;A;B;C;A;B;B
210055392518;2022;1;M;1;1;1;3;0;1;;1;;;;;;;;4106902;Curitiba;41;PR;1;1;1;1;1085;1057;1068;1075;504.8;526.9;530.3;394;ECBBBABAADDABADBADDBADDABBCCBABDCBEDCDBEBAECA;DBEEDCACDBABCABDAEBBCCAEAEDBABDCAECBADBCADBAB;AADEECACDCDCBBCCAEBAEECABCAACEABACADCEBEBDEEB;EDDBDCBEDCDBADCADCCECBCECDDBDCCDBCEBCDCCBEDCC;1;ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE;1;120;120;120;120;0;480;H;H;D;B;4;G;B;C;C;B;A;C;A;B;B;B;B;A;B;A;B;E;A;C;B
210055830152;2022;3;F;1;1;1;2;0;2;1;0;;;;;;;;3304557;Rio de Janeiro;33;RJ;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;D;B;B;4;B;A;B;C;A;A;B;B;B;B;B;A;A;D;A;B;A;A;B;B
210056269724;2022;3;F;1;3;1;2;0;2;1;0;;;;;;;;2411502;Santo Antônio;24;RN;1;1;1;1;1086;1055;1065;1076;396.6;504.6;348.2;388.4;EAEEDDCAEAEDCEBCACECBAAECDBBDEADCCBCADCECEDAA;DAABDBEACAEBCEAEDEDBEADAAEEEBEECCECBEDDADBCCD;DCABACABDCCEBAABECEAAEDBCCADABEBBBADEDCDEACEE;ABBACBEEBDDCCDADEDDACCBAEAADECDBAABECBDCBCDCE;1;EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB;DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA;DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE;DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC;1;80;40;40;80;40;280;B;B;A;A;6;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
210056512114;2022;5;F;1;1;1;1;1;1;;0;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;1088;1058;1067;1077;518.2;591.5;574;684.1;BADCBCCDDAEBCBBBCBAABEEDEAAAABECEBDCACBEEBDAC;CECAAAEBAECEDDDDACABDBBCDAAABABABECDEAACBEACE;CDBEDCADBDEDDADCEDAEACEACADBCEEBAAEBACACDBCCB;EEDDBDACBEBABBAEDADBBEEDCACCBCEADCBEABBAAEEAC;0;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1;140;120;120;120;120;620;F;F;D;D;2;E;A;C;C;B;A;B;C;B;A;B;A;B;C;A;A;C;B;B;B
210055287426;2022;2;F;1;3;1;2;0;2;1;0;;;;;;;;5103403;Cuiabá;51;MT;1;1;1;1;1087;1056;1066;1078;462.5;468.1;499.2;544.4;EDEEACBDDCBBBDDABACCCBDBABBAABCBDEAEBBBCDCCED;ABDBDADACACCEBBACDABADADACECDAEDEDCAABBCCAAEC;BCEEACCBCADABDAACDADEDEBBABABADADDEBDBEABEDEB;BBEBEDCBDAADBCDDBEEBBABEDACCCDBACCCBACBBBACDE;1;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1;140;200;80;140;140;700;C;C;B;F;5;F;A;C;D;B;A;B;B;B;A;A;A;B;B;B;A;E;A;B;B
210057971205;2022;4;M;1;1;1;1;1;1;;0;;;;;;;;3304557;Rio de Janeiro;33;RJ;1;1;1;1;1088;1058;1067;1077;607;650.4;615.1;586.7;BBEBACDDBAAEBBAABEAAEAAEBCBABCAADAECADCCEABCD;AECAAADBDECBBDDAAEABBBACEBEDA*DAEDCDEBAEBEACD;CDBEDDEBBDBDBDCCABAEECAAEACEDEEEBACBBABADACCE;ABCCADEEDCCABDAEDEDCADBADECBECDCBBDEAADEAECDE;0;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1;120;180;160;120;160;740;C;C;C;B;3;D;A;B;A;A;A;B;A;B;A;B;A;A;B;A;A;D;A;B;B
210056285816;2022;2;F;1;1;3;1;1;1;;0;;;;;;;;1400100;Boa Vista;14;RR;1;1;1;1;1087;1056;1066;1078;470.1;501;546.5;433.8;EEDCCBEEADACDCCCEAEBCDDEABABCDEECDDCABDCAAEBB;EDCEBACAEDBDADBDEDDBADCBCBDDEBBCDBEACEBCDCEBB;CAEAAEEACADAECEABDECEEECCBBBACEACDECCCDCDECBE;EDEEE*CECBBAAACBDDCCCCCCBDDDDDCCC**CCCCCDCDDD;1;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1;120;200;120;120;80;640;G;G;E;E;3;Q;C;D;D;B;A;C;A;B;A;A;A;B;D;A;B;D;A;C;B
210054549747;2022;4;F;1;2;1;1;1;1;;0;;;;;;;;3543402;Ribeirão Preto;35;SP;1;1;1;1;1088;1058;1067;1077;431.4;552.9;496;517.7;DBDCBCCACBDCBEEDCEABBADACEDBDBEDCBCDCAADCCBAC;DECABEEEDCCAACDBCCABEBDEACDDAEEAE*CAECBBBAABD;AACDBEDCCDEDBCDADEEEDAEACDEBBECCBACBBADDBECCD;CACBACEBBCEBBCDBDCDAEDABEABCBACDBECBBDADDCBAD;0;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1;120;200;120;140;200;780;C;C;F;B;3;C;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;B
210056026753;2022;16;F;4;3;1;1;16;1;;0;;;;;;;;2905800;Camamu;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;H;A;A;1;B;A;B;B;B;A;B;B;B;A;B;A;A;B;A;A;B;A;A;B
210055992207;2022;3;M;1;1;1;2;0;2;1;0;3526704;Leme;35;SP;2;1;1;3526704;Leme;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;E;C;B;4;G;A;C;D;B;C;B;B;B;A;B;A;A;E;A;A;E;A;A;B
210057168640;2022;8;M;1;3;1;1;3;1;;0;;;;;;;;1100205;Porto Velho;11;RO;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;B;A;A;6;D;A;B;C;A;A;B;A;B;B;A;A;A;C;A;A;E;A;A;B
210054930849;2022;12;M;1;1;1;1;16;1;;0;;;;;;;;2602902;Cabo de Santo Agostinho;26;PE;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;F;C;D;3;F;A;C;D;D;A;B;B;B;A;B;A;B;C;B;A;E;A;C;B
210055740414;2022;1;F;1;1;1;3;0;1;;1;;;;;;;;3170206;Uberlândia;31;MG;1;1;1;1;1087;1056;1066;1078;430.3;483.6;458.4;503.7;ABEBCCBDEDCCBDCBADCBADBDEEACBADBCCBBECACBDACE;EDBCBCABDEBCBDEDBBEBBCDACBECAEEDECAABAECDACEC;ECDBDADBCADABBDABDABAEBBDEBADBEACDABBEECDBCEB;BEEDECABACCCEDDCCDBBEACEADBCDBAECBDCCBEBDCEAE;0;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1;120;120;120;120;80;560;E;E;D;B;3;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;A
210056873752;2022;2;M;1;3;1;2;0;2;1;0;4212270;Passos Maia;42;SC;2;1;1;4219507;Xanxerê;42;SC;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;C;A;B;2;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
210057343423;2022;1;M;1;1;1;3;0;1;;1;;;;;;;;2604007;Carpina;26;PE;1;1;1;1;1086;1055;1065;1076;548.1;500.9;471.6;535.5;AAACBDCADCCABABBDCAEBCCDABEAECADDBEDEEDDEAECB;CAACCECBADABECAEBABDCEDBACBEBAEDDACBBEBCEAACB;ADBDAEDEADABABEEACBDAEABCCBABBDABEACADACADCBC;BBCEECD.ECECDDBD.DEBCEDBBACCBDCABAAECDBBDDACB;0;EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB;DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA;DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE;DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC;1;120;120;100;120;20;480;D;E;C;A;4;B;A;C;D;A;A;B;A;A;A;B;A;A;B;A;A;C;A;B;B
210056623719;2022;3;M;1;1;1;2;0;2;1;0;3118601;Contagem;31;MG;3;1;1;3106200;Belo Horizonte;31;MG;1;1;1;1;1087;1056;1066;1078;468;516.2;552.8;633.9;ABEDCAABBEDCABCBBACBCDDBEDEDBEABBCBDEADCBCCDB;EBDEBADEDDEBBDECCCEDACEBEAADBBDCCEAABDBADAECC;DCCCBDABCACADBAEEDABCEECEDDAEBEABDECADABEEDBA;BEEDACDEDBBEBCBBBDEACDDEDBCABBAECECEBEBBCEDBA;0;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1;140;160;140;160;100;700;C;E;C;C;3;E;A;C;D;B;A;B;B;B;A;B;A;B;C;B;B;D;A;C;B
210056798463;2022;9;M;1;1;1;1;7;1;;0;;;;;;;;3534401;Osasco;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;E;B;D;3;B;A;B;B;A;A;B;A;B;A;B;A;A;B;A;A;C;A;A;B
210054763366;2022;1;F;1;2;1;3;0;1;;1;;;;;;;;1600303;Macapá;16;AP;1;1;1;1;1086;1055;1065;1076;508.4;532.4;544.5;440;DAEACDEABACDEADDACADBEBAAAEECBBDDEDDAECDCAACB;DEACCADAAEABABBDBBBBCADEAAEECBCADDCBEBBCAEDEE;EDCADEEBADCDBDBCBCCEDEEACCBBCEAADDADAEEEDCECD;EBADADEDEECEABCBDDCCBBACADABDDBBBBEDCDAEBAECA;1;EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB;DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA;DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE;DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC;1;120;120;120;120;160;640;H;C;F;B;5;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
210056108740;2022;2;F;1;1;1;2;0;3;1;0;2919207;Lauro de Freitas;29;BA;4;1;1;2919207;Lauro de Freitas;29;BA;1;1;1;1;1085;1057;1068;1075;549.9;580.5;613.5;645.4;BDACEEDCCEEEAEBCCCCDAABBBCABCCCADAEBBBBAEDDDE;CBECECBCDDCCCDEAAAEDCAEDAECBEBADBADDACDDACCAB;BDEDDCCBDCCEADCBBABAAECABAECECEBAADADEBDBDBAE;DAABBACCACDABEEDBDBBCDBDABCADADDCCBADDBEEADBE;0;ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE;1;180;200;180;200;200;960;G;G;E;E;4;M;A;E;E;B;A;B;B;B;A;B;A;B;C;A;B;D;B;D;B
210055842999;2022;9;F;1;2;1;1;0;1;;0;;;;;;;;3304557;Rio de Janeiro;33;RJ;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;B;B;F;2;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
210056330558;2022;10;M;1;1;1;1;5;1;;0;;;;;;;;4314902;Porto Alegre;43;RS;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;B;B;B;1;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
210057693127;2022;8;F;1;2;1;1;4;1;;0;;;;;;;;5300108;Brasília;53;DF;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;E;F;B;2;C;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;C;A;B;B
210057882191;2022;1;F;1;1;1;3;0;1;;1;;;;;;;;3534401;Osasco;35;SP;1;1;1;1;1088;1058;1067;1077;449.4;607.3;599.1;630;BDECACADDDEBCBBACBBBDAACCBECCABAEBCCAABCEAEAC;ABDAAADDAECBACEABEABDBDCAEADADBACEDDEDCABAADD;CDBEDCABBDBEBDDCBBACEAECCACEBEEABAEBDAABDACBB;BCDCBDAABDBCBBAADADEBBCAEDEDBCDBACDEABCCCEDEC;0;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1;160;140;140;120;140;700;G;E;E;F;3;J;A;B;C;B;A;B;B;B;A;B;A;B;C;B;B;D;B;C;B
210057987901;2022;8;M;1;1;1;1;3;1;;0;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;1087;1056;1066;1078;543.2;513.4;503.3;366.2;ACECBCACCCAEABBDCBEBBDDBCDDDDCBCAACBABBCBEECB;ECBEBAADEDCCBDABDCEDACECDACDAEBDCEACDCAECACEB;DECDBDCBCACAEBDEBDECECAABDCABCBAECDADBDACCEBD;CECAEDEADCBBCCCCDEECCDABBCDEDCDBECAACABEDBAAE;0;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1;120;120;100;120;120;580;E;F;D;D;3;G;A;B;C;B;A;B;A;B;A;B;A;B;C;B;B;C;B;B;B
210057679234;2022;12;M;1;3;1;1;16;1;;0;;;;;;;;2706901;Pilar;27;AL;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;B;B;B;6;D;A;B;D;B;A;B;A;A;A;A;A;A;B;A;A;C;A;B;A
210057189477;2022;1;F;1;3;1;3;0;1;;1;;;;;;;;5104203;Guiratinga;51;MT;1;1;1;1;1088;1058;1067;1077;446.9;487.4;439.9;448.5;BBEADCCBDCEAEADCABACBEAAECDCDBEAADDCDEECADADB;CEABAECDCBADACDDACACAEDCABADEDEAEDCEBDBABAECC;ACAECCADCEBDDAAACBEAAACDAAABDBBEEACECAEADCCBA;DCDCCAEAEBDBBEADACEBABDEEBBCBEDBECDEEBBADCABC;1;DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD;CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD;CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC;CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE;1;120;120;120;140;0;500;F;E;B;B;4;G;D;D;D;B;A;B;C;B;B;B;A;A;C;A;B;E;A;B;B
210057135130;2022;5;F;1;1;1;1;2;1;;0;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;1085;1057;1068;1075;458.5;522;475.8;418;AADBDBECADBDCCCAEEBDCCBACDEEEBDBCCEDDCEDDEBAE;CCDBAEDCDDACCCBDDAAEEADBACCCABEEBECCACDACDEAC;AAABECCDAEBBDACCBCBAAEEAACDBEBCEAACBDEBDDBEEB;EBDCBAABBBCCBDCBEBDCECEAEDBACDBEACEBECBEDBDAE;1;ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE;1;80;40;40;80;40;280;H;H;A;A;5;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
210057063977;2022;13;F;2;2;1;1;16;1;;0;;;;;;;;4317103;Sant'Ana do Livramento;43;RS;1;1;1;1;1087;1056;1066;1078;605.6;588.8;619.8;561.3;ABECDBBAECACBCDBDBCCADEBEEABEEAEDACDBDDCBEBAC;EBACCCDDABDBADBECADBBBADDCDDBEBDDACABABDAAAEB;DAEAADDCCACADBAAEDCCECABAEBEAAAABCBCCCABEECEB;BEBAECAEDACBBACADEEABDCBABBACBECBDDBCAEDBCDAA;1;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1;120;40;40;100;40;340;C;E;C;B;4;F;A;B;D;B;B;B;B;B;A;B;A;A;B;A;A;E;A;B;B
210055432702;2022;2;F;1;3;1;1;1;1;;0;;;;;;;;2802908;Itabaiana;28;SE;1;1;1;1;1087;1056;1066;1078;548.9;488.1;494;521.3;ACECECDECDAABBCBBBCACBBCEDCDCDADDACCBADDAEAEA;BBEABEBDBDABEBADADEDACECDEDAAACCDBDACDEEDADAE;CEEAACCBCADCDBCEADAACACBDAAECCDABEACDABAEDAEB;BEECACABCCBCECCDCBECEACBBCDABCDCDEEBACACBCBDC;1;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1;140;200;160;180;200;880;C;E;B;B;4;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
210055209120;2022;2;M;1;3;4;2;0;2;1;0;;;;;;;;1503200;Igarapé-Açu;15;PA;1;1;1;1;1087;1056;1066;1078;499.8;557.7;489.5;589.4;CADDCABACCEABCBDABEBCADBCEAABEBDBADCBECCAABDE;EADCBADEABECBDBCCDDCAACEDEACBCAEDCEABCBAAEBBC;DBEABCDBCACABCAECDACECEABBAADBBBECECBCADDABEC;BDEAACABCACBEBAECEACCDECADCCCAABCEBBDCACCEBDC;1;DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA;ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB;DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB;BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD;1;120;120;140;160;120;660;D;E;A;A;4;C;A;B;C;A;C;B;A;A;A;B;A;A;B;A;A;D;A;A;B
210056443575;2022;18;F;1;2;1;1;16;1;;0;;;;;;;;1501402;Belém;15;PA;1;1;1;1;1086;1055;1065;1076;394.8;477.1;484.7;464.2;DCBECDCEECDABEBDBEDBAEEABADDCECBADCBECCBEACAC;ACACEDAEDEADEBAEDEABDAEBADEACBCCCCDCBAEAECCCD;BEAAEEACEEABDDECECEDBADECEDADEAEADBBAAADDDEEE;BBDBDCBEEBADCCDCDCBDCBCBBECEAECDEAAABECDCEBDD;1;EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB;DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA;DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE;DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC;1;100;120;100;120;100;540;A;B;B;B;2;A;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A
210057893657;2022;2;F;1;1;1;3;0;1;;1;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;1085;1057;1068;1075;538.5;624.9;604.2;748.4;DDCBCEDAABCAEDACBDCCECBECCCCDCCAAEACBCCACADDA;CABCECBDDEACDCECAADCCCDDAEDAEBDECBDCACADADEAB;BDECDCCCDCAEBDDDBDAAEEDABAEDEAEBECCACDDDBDEAA;BCACBABACAEDDEDEBDCDBDCBABAABDAACEBACDCEBACBE;0;ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE;CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB;BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA;ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE;1;140;180;160;160;200;840;F;G;D;E;4;K;A;D;D;B;C;B;A;B;A;B;A;B;D;A;B;E;A;B;B
